"DateTime","ENLESS_B_TEMP","ENLESS_B_HUMI","ENLESS_H_TEMP","ENLESS_H_HUMI","ENLESS_G_TEMP","ENLESS_G_HUMI","THIB","THIH","THIG"
2018-06-01 17:00:00,24.2,69.0616666666667,NA,NA,NA,NA,72.5280433333333,NA,NA
2018-06-01 18:00:00,23.9983333333333,68.855,NA,NA,NA,NA,72.2075990833333,NA,NA
2018-06-01 19:00:00,24.2833333333333,70.1916666666667,NA,NA,NA,NA,72.7639430555556,NA,NA
2018-06-01 20:00:00,23.865,72.2133333333333,NA,NA,NA,NA,72.326992,NA,NA
2018-06-01 21:00:00,22.4666666666667,75.995,NA,NA,NA,NA,70.5035966666667,NA,NA
2018-06-01 22:00:00,21.125,80.6133333333333,NA,NA,NA,NA,68.7212466666667,NA,NA
2018-06-01 23:00:00,20.075,83.82,NA,NA,NA,NA,67.216785,NA,NA
2018-06-02 00:00:00,19.1166666666667,85.7466666666667,NA,NA,NA,NA,65.7377177777778,NA,NA
2018-06-02 01:00:00,18.045,86.6483333333333,NA,NA,NA,NA,63.99433175,NA,NA
2018-06-02 02:00:00,17.4833333333333,88.2483333333333,NA,NA,NA,NA,63.1076569444444,NA,NA
2018-06-02 03:00:00,16.6333333333333,88.725,NA,NA,NA,NA,61.6881916666667,NA,NA
2018-06-02 04:00:00,16.635,87.3316666666667,NA,NA,NA,NA,61.65986275,NA,NA
2018-06-02 05:00:00,16.2683333333333,87.0983333333333,NA,NA,NA,NA,61.0419538611111,NA,NA
2018-06-02 06:00:00,16.11,87.3783333333333,NA,NA,NA,NA,60.7821695,NA,NA
2018-06-02 07:00:00,16.9383333333333,85.03,NA,NA,NA,NA,62.1090115,NA,NA
2018-06-02 08:00:00,17.1983333333333,86.3266666666667,NA,NA,NA,NA,62.5743745555556,NA,NA
2018-06-02 09:00:00,19.0316666666667,83.5783333333333,NA,NA,NA,NA,65.4964031388889,NA,NA
2018-06-02 10:00:00,21.085,81.3533333333333,NA,NA,NA,NA,68.7064703333333,NA,NA
2018-06-02 11:00:00,22.75,75.5016666666667,NA,NA,NA,NA,70.9043891666667,NA,NA
2018-06-02 12:00:00,24.3216666666667,69.2933333333333,NA,NA,NA,NA,72.7323868888889,NA,NA
2018-06-02 13:00:00,25.6233333333333,64.1116666666667,NA,NA,NA,NA,74.0941327222222,NA,NA
2018-06-02 14:00:00,26.29,63.415,NA,NA,NA,NA,74.9720435,NA,NA
2018-06-02 15:00:00,26.63,59.635,NA,NA,NA,NA,74.9973605,NA,NA
2018-06-02 16:00:00,27.055,61.6183333333333,NA,NA,NA,NA,75.8418000833333,NA,NA
2018-06-02 17:00:00,26.31,60.295,NA,NA,NA,NA,74.6291345,NA,NA
2018-06-02 18:00:00,26.7683333333333,62.72,NA,NA,NA,NA,75.5720853333333,NA,NA
2018-06-02 19:00:00,25.6866666666667,65.1966666666667,NA,NA,NA,NA,74.3078637777778,NA,NA
2018-06-02 20:00:00,24.26,71.1683333333333,NA,NA,NA,NA,72.8251976666667,NA,NA
2018-06-02 21:00:00,23.4766666666667,73.91,NA,NA,NA,NA,71.8898976666667,NA,NA
2018-06-02 22:00:00,22.6783333333333,75.6766666666667,NA,NA,NA,NA,70.8074333888889,NA,NA
2018-06-02 23:00:00,21.51,79.3483333333333,NA,NA,NA,NA,69.2496665,NA,NA
2018-06-03 00:00:00,20.885,81.64,NA,NA,NA,NA,68.402354,NA,NA
2018-06-03 01:00:00,20.0866666666667,82.7033333333333,NA,NA,NA,NA,67.1723962222222,NA,NA
2018-06-03 02:00:00,19.19,82.6666666666667,NA,NA,NA,NA,65.7117333333333,NA,NA
2018-06-03 03:00:00,18.7666666666667,83.1783333333333,NA,NA,NA,NA,65.0454538888889,NA,NA
2018-06-03 04:00:00,17.455,86.6983333333333,NA,NA,NA,NA,63.0126340833333,NA,NA
2018-06-03 05:00:00,16.6833333333333,88.69,NA,NA,NA,NA,61.771755,NA,NA
2018-06-03 06:00:00,16.0666666666667,90.5766666666667,NA,NA,NA,NA,60.7629444444444,NA,NA
2018-06-03 07:00:00,17.3416666666667,88.035,NA,NA,NA,NA,62.8630295833333,NA,NA
2018-06-03 08:00:00,18.9516666666667,85.4866666666667,NA,NA,NA,NA,65.4524014444444,NA,NA
2018-06-03 09:00:00,21.09,80.8466666666667,NA,NA,NA,NA,68.680642,NA,NA
2018-06-03 10:00:00,22.5683333333333,77.415,NA,NA,NA,NA,70.7781819166667,NA,NA
2018-06-03 11:00:00,24.4133333333333,73.3266666666667,NA,NA,NA,NA,73.2731102222222,NA,NA
2018-06-03 12:00:00,25.7283333333333,68.3716666666667,NA,NA,NA,NA,74.7280369722222,NA,NA
2018-06-03 13:00:00,26.4716666666667,62.5916666666667,NA,NA,NA,NA,75.1331906944445,NA,NA
2018-06-03 14:00:00,26.9966666666667,61.2833333333333,NA,NA,NA,NA,75.7169905555556,NA,NA
2018-06-03 15:00:00,27.04,60.48,NA,NA,NA,NA,75.676672,NA,NA
